ID,date,NO.8,NO.13,NO.17,NO.21,NO.28,NO.33
13388,2018/11/9 16:16,4.74,14.6,11.19,10.68,7.86,14.99
13389,2018/11/9 18:16,4.74,14.61,11.17,10.68,7.88,15
13390,2018/11/9 20:16,4.75,14.6,11.18,10.67,7.88,15
13391,2018/11/9 22:16,4.76,14.61,11.19,10.68,7.87,15.01
13392,2018/11/10 0:16,4.77,14.6,11.19,10.7,7.88,15.01
13393,2018/11/10 2:16,4.78,14.61,11.17,10.68,7.88,15.02
13394,2018/11/10 4:16,4.78,14.61,11.17,10.68,7.89,15.03
13395,2018/11/10 6:16,4.78,14.61,11.17,10.69,7.88,15.04
13396,2018/11/10 8:16,4.79,14.6,11.16,10.67,7.9,15.02
13397,2018/11/10 10:16,4.81,14.59,11.17,10.69,8,15.03
13398,2018/11/10 12:16,4.75,14.61,11.18,10.69,8.05,15.02
13399,2018/11/10 14:16,4.76,14.61,11.18,10.68,7.94,15.01
13400,2018/11/10 16:16,4.75,14.61,11.2,10.7,7.83,14.99
13401,2018/11/10 18:16,4.78,14.6,11.18,10.69,7.87,15
13402,2018/11/10 20:16,4.75,14.6,11.18,10.68,7.9,15.01
13403,2018/11/10 22:16,4.8,14.61,11.18,10.69,7.89,15.01
13404,2018/11/11 0:16,4.79,14.62,11.18,10.68,7.89,15
13405,2018/11/11 2:16,4.79,14.61,11.17,10.67,7.88,15.01
13406,2018/11/11 4:16,4.8,14.61,11.16,10.68,7.9,15.01
13407,2018/11/11 6:16,4.78,14.61,11.19,10.7,7.89,15.02
13408,2018/11/11 8:16,4.8,14.61,11.18,10.69,7.9,15.02
13409,2018/11/11 10:16,4.79,14.61,11.2,10.69,7.93,15.02
13410,2018/11/11 12:16,4.77,14.61,11.18,10.68,7.92,15.01
13411,2018/11/11 14:16,4.75,14.61,11.19,10.71,7.91,15.01
13412,2018/11/11 16:16,4.76,14.6,11.19,10.69,7.89,15.01
13413,2018/11/11 18:16,4.8,14.6,11.19,10.68,7.88,15.01
13414,2018/11/11 20:16,4.79,14.61,11.18,10.7,7.89,15.01
13415,2018/11/11 22:16,4.79,14.61,11.16,10.69,7.89,15.01
13416,2018/11/12 0:16,4.8,14.61,11.17,10.68,7.89,15.01
13417,2018/11/12 2:16,4.8,14.62,11.19,10.71,7.89,15.01
13418,2018/11/12 4:16,4.79,14.61,11.17,10.7,7.88,15
13419,2018/11/12 6:16,4.79,14.61,11.18,10.69,7.9,15
13420,2018/11/12 8:16,4.8,14.61,11.17,10.7,7.9,15.01
13421,2018/11/12 10:16,4.8,14.61,11.18,10.7,7.91,15.01
13422,2018/11/12 12:16,4.79,14.61,11.15,10.69,7.91,15.01
13423,2018/11/12 14:16,4.79,14.61,11.17,10.69,7.89,15.01
13424,2018/11/12 16:16,4.79,14.61,11.18,10.7,7.89,15.02
13425,2018/11/12 18:16,4.8,14.61,11.16,10.69,7.9,15
13426,2018/11/12 20:16,4.8,14.62,11.16,10.7,7.9,15.01
13427,2018/11/12 22:16,4.8,14.61,11.17,10.7,7.9,15.01
13428,2018/11/13 0:16,4.8,14.6,11.17,10.68,7.9,15.01
13429,2018/11/13 2:16,4.8,14.61,11.19,10.68,7.89,14.99
13430,2018/11/13 4:16,4.8,14.6,11.17,10.71,7.88,14.99
13431,2018/11/13 6:16,4.8,14.6,11.18,10.69,7.9,14.99
13432,2018/11/13 8:16,4.8,14.6,11.16,10.69,7.88,15.01
13433,2018/11/13 10:16,4.79,14.6,11.17,10.71,7.91,15.01
13434,2018/11/13 12:16,4.8,14.61,11.16,10.69,7.91,15.02
13435,2018/11/13 14:16,4.76,14.59,11.18,10.7,7.92,15.02
13436,2018/11/13 16:16,4.77,14.59,11.18,10.69,7.9,15.01
13437,2018/11/13 18:16,4.77,14.61,11.19,10.69,7.9,15
13438,2018/11/13 20:16,4.76,14.59,11.19,10.7,7.88,14.99
13439,2018/11/13 22:16,4.77,14.6,11.18,10.69,7.89,15.01
13440,2018/11/14 0:16,4.79,14.61,11.17,10.7,7.89,15.02
13441,2018/11/14 2:16,4.8,14.58,11.17,10.7,7.9,15
13442,2018/11/14 4:16,4.79,14.61,11.17,10.7,7.89,15.03
13443,2018/11/14 6:16,4.78,14.6,11.19,10.7,7.9,15.01
13444,2018/11/14 8:16,4.8,14.61,11.18,10.69,7.9,15.02
13445,2018/11/14 10:16,4.8,14.61,11.18,10.71,7.92,15.02
13446,2018/11/14 12:16,4.81,14.61,11.19,10.71,7.92,15.02
13447,2018/11/14 14:16,4.76,14.6,11.18,10.7,7.9,15.01
13448,2018/11/14 16:16,4.77,14.6,11.2,10.68,7.9,15.01
13449,2018/11/14 18:16,4.8,14.61,11.18,10.7,7.9,15.02
13450,2018/11/14 20:16,4.8,14.61,11.18,10.7,7.9,15.02
13451,2018/11/14 22:16,4.81,14.61,11.19,10.7,7.9,15.02
13452,2018/11/15 0:16,4.8,14.6,11.18,10.71,7.89,15.01
13453,2018/11/15 2:16,4.8,14.61,11.17,10.7,7.9,15.01
13454,2018/11/15 4:16,4.8,14.61,11.19,10.69,7.89,15.01
13455,2018/11/15 6:16,4.8,14.6,11.19,10.71,7.89,15.02
13456,2018/11/15 8:16,4.8,14.6,11.17,10.71,7.89,15.02
13457,2018/11/15 10:16,4.8,14.61,11.18,10.71,7.91,15.02
13458,2018/11/15 12:16,4.79,14.61,11.19,10.71,7.91,15.02
13459,2018/11/15 14:16,4.76,14.61,11.18,10.71,7.91,15.01
13460,2018/11/15 16:16,4.73,14.6,11.19,10.71,7.91,15.01
13461,2018/11/15 18:16,4.75,14.6,11.17,10.7,7.89,15
13462,2018/11/15 20:16,4.74,14.6,11.19,10.7,7.91,15
13463,2018/11/15 22:16,4.75,14.61,11.16,10.7,7.91,15.02
13464,2018/11/16 0:16,4.73,14.6,11.19,10.72,7.9,15.01
13465,2018/11/16 2:16,4.73,14.61,11.18,10.72,7.91,15.02
13466,2018/11/16 4:16,4.74,14.61,11.17,10.7,7.91,15.01
13467,2018/11/16 6:16,4.74,14.61,11.18,10.71,7.91,15.01
13468,2018/11/16 8:16,4.74,14.6,11.19,10.7,7.91,15.01
13469,2018/11/16 10:16,4.73,14.61,11.18,10.7,7.92,15.01
13470,2018/11/16 12:16,4.72,14.6,11.19,10.71,7.92,15.01
13471,2018/11/16 14:16,4.69,14.6,11.18,10.71,7.91,15.01
13472,2018/11/16 16:16,4.72,14.61,11.18,10.72,7.9,15.01
13473,2018/11/16 18:16,4.73,14.61,11.18,10.71,7.91,15.01
13474,2018/11/16 20:16,4.74,14.61,11.18,10.72,7.9,15.01
13475,2018/11/16 22:16,4.74,14.61,11.18,10.7,7.9,15.01
13476,2018/11/17 0:16,4.73,14.62,11.17,10.72,7.9,15.01
13477,2018/11/17 2:16,4.72,14.59,11.18,10.71,7.91,15.01
13478,2018/11/17 4:16,4.73,14.62,11.2,10.7,7.9,15.02
13479,2018/11/17 6:16,4.74,14.59,11.19,10.71,7.91,14.98
13480,2018/11/17 8:16,4.73,14.61,11.19,10.71,7.9,15.01
13481,2018/11/17 10:16,4.72,14.62,11.18,10.72,7.9,15.01
13482,2018/11/17 12:16,4.72,14.61,11.19,10.71,7.92,15.02
13483,2018/11/17 14:16,4.74,14.6,11.18,10.7,7.91,15.01
13484,2018/11/17 16:16,4.72,14.61,11.17,10.71,7.9,15.01
13485,2018/11/17 18:16,4.73,14.62,11.18,10.72,7.89,15.01
13486,2018/11/17 20:16,4.74,14.61,11.17,10.71,7.9,15.02
13487,2018/11/17 22:16,4.73,14.63,11.18,10.73,7.9,15.01
13488,2018/11/18 0:16,4.72,14.62,11.19,10.71,7.91,15
13489,2018/11/18 2:16,4.73,14.61,11.18,10.71,7.9,15.01
13490,2018/11/18 4:16,4.72,14.6,11.18,10.73,7.91,15.02
13491,2018/11/18 6:16,4.71,14.62,11.18,10.72,7.9,15.01
13492,2018/11/18 8:16,4.72,14.59,11.19,10.72,7.9,15.01
13493,2018/11/18 10:16,4.73,14.61,11.18,10.71,7.9,15.01
13494,2018/11/18 12:16,4.73,14.6,11.18,10.73,7.91,15.01
13495,2018/11/18 14:16,4.7,14.6,11.18,10.71,7.91,15
13496,2018/11/18 16:16,4.73,14.6,11.19,10.72,7.9,15.01
13497,2018/11/18 18:16,4.72,14.61,11.18,10.73,7.9,15.01
13498,2018/11/18 20:16,4.72,14.6,11.17,10.72,7.91,14.99
13499,2018/11/18 22:16,4.72,14.6,11.18,10.72,7.91,15.01
13500,2018/11/19 0:16,4.72,14.6,11.19,10.72,7.91,15.02
13501,2018/11/19 2:16,4.72,14.61,11.17,10.73,7.92,15
13502,2018/11/19 4:16,4.73,14.61,11.17,10.71,7.91,15.02
13503,2018/11/19 6:16,4.71,14.61,11.17,10.73,7.92,15
13504,2018/11/19 8:16,4.73,14.6,11.19,10.72,7.92,15.02
13505,2018/11/19 10:16,4.72,14.6,11.19,10.72,7.9,15.01
13506,2018/11/19 12:16,4.72,14.61,11.17,10.71,7.92,15.01
13507,2018/11/19 14:16,4.72,14.62,11.17,10.71,7.93,15.01
13508,2018/11/19 16:16,4.69,14.6,11.19,10.71,7.91,15.01
13509,2018/11/19 18:16,4.68,14.61,11.16,10.71,7.9,15.02
13510,2018/11/19 20:16,4.7,14.61,11.18,10.72,7.92,15.02
13511,2018/11/19 22:16,4.71,14.61,11.18,10.71,7.92,15.01
13512,2018/11/20 0:16,4.7,14.6,11.17,10.73,7.91,15.01
13513,2018/11/20 2:16,4.7,14.6,11.17,10.72,7.92,15.02
13514,2018/11/20 4:16,4.7,14.6,11.18,10.71,7.91,15.02
13515,2018/11/20 6:16,4.7,14.6,11.17,10.72,7.91,15
13516,2018/11/20 8:16,4.71,14.62,11.18,10.72,7.91,15.01
13517,2018/11/20 10:16,4.7,14.59,11.17,10.73,7.93,15.03
13518,2018/11/20 12:16,4.69,14.61,11.18,10.73,7.92,15
13519,2018/11/20 14:16,4.68,14.6,11.2,10.73,7.91,15.01
13520,2018/11/20 16:16,4.65,14.61,11.17,10.71,7.91,15.01
13521,2018/11/20 18:16,4.67,14.6,11.18,10.71,7.92,15.01
13522,2018/11/20 20:16,4.67,14.61,11.19,10.73,7.89,15.03
13523,2018/11/20 22:16,4.65,14.61,11.19,10.72,7.91,15
13524,2018/11/21 0:16,4.66,14.6,11.17,10.74,7.9,15
13525,2018/11/21 2:16,4.66,14.6,11.19,10.72,7.9,15.01
13526,2018/11/21 4:16,4.66,14.62,11.18,10.73,7.9,15.01
13527,2018/11/21 6:16,4.66,14.59,11.18,10.72,7.9,15.01
13528,2018/11/21 8:16,4.66,14.61,11.18,10.73,7.9,15.02
13529,2018/11/21 10:16,4.66,14.6,11.18,10.73,7.91,15.01
13530,2018/11/21 12:16,4.67,14.61,11.16,10.72,7.91,15.01
13531,2018/11/21 14:16,4.63,14.6,11.17,10.73,7.91,15.01
13532,2018/11/21 16:16,4.62,14.61,11.17,10.73,7.9,15.01
13533,2018/11/21 18:16,4.63,14.61,11.19,10.74,7.9,15.01
13534,2018/11/21 20:16,4.63,14.6,11.17,10.73,7.91,15.01
13535,2018/11/21 22:16,4.62,14.61,11.19,10.73,7.91,15.01
13536,2018/11/22 0:16,4.61,14.61,11.16,10.72,7.9,15.01
13537,2018/11/22 2:16,4.61,14.61,11.17,10.73,7.91,15.02
13538,2018/11/22 4:16,4.62,14.62,11.18,10.73,7.91,15.01
13539,2018/11/22 6:16,4.62,14.61,11.19,10.71,7.9,15.01
13540,2018/11/22 8:16,4.61,14.6,11.19,10.7,7.92,15.03
13541,2018/11/22 10:16,4.62,14.61,11.19,10.72,7.98,15.02
13542,2018/11/22 12:16,4.6,14.6,11.18,10.73,7.92,15.01
13543,2018/11/22 14:16,4.6,14.59,11.18,10.72,7.92,15
13544,2018/11/22 16:16,4.6,14.62,11.17,10.73,7.9,15
13545,2018/11/22 18:16,4.6,14.61,11.17,10.74,7.9,15
13546,2018/11/22 20:16,4.6,14.61,11.17,10.73,7.91,15
13547,2018/11/22 22:16,4.6,14.61,11.18,10.72,7.9,15.01
13548,2018/11/23 0:16,4.58,14.61,11.17,10.72,7.92,15
13549,2018/11/23 2:16,4.6,14.6,11.18,10.71,7.9,15.01
13550,2018/11/23 4:16,4.6,14.6,11.17,10.72,7.91,15.01
13551,2018/11/23 6:16,4.63,14.61,11.18,10.72,7.91,14.99
13552,2018/11/23 8:16,4.6,14.61,11.16,10.72,7.92,15.02
13553,2018/11/23 10:16,4.63,14.61,11.19,10.74,7.95,15.01
13554,2018/11/23 12:16,4.58,14.61,11.19,10.73,7.94,15.03
13555,2018/11/23 14:16,4.57,14.6,11.18,10.73,7.91,15.01
13556,2018/11/23 16:16,4.57,14.61,11.2,10.73,7.89,15
13557,2018/11/23 18:16,4.57,14.6,11.17,10.72,7.9,15.01
13558,2018/11/23 20:16,4.57,14.6,11.19,10.73,7.9,15.02
13559,2018/11/23 22:16,4.59,14.61,11.17,10.72,7.9,15.01
13560,2018/11/24 0:16,4.59,14.6,11.18,10.73,7.89,15.04
13561,2018/11/24 2:16,4.6,14.6,11.17,10.73,7.91,15
13562,2018/11/24 4:16,4.61,14.6,11.16,10.72,7.91,14.99
13563,2018/11/24 6:16,4.62,14.59,11.16,10.75,7.91,15
13564,2018/11/24 8:16,4.61,14.61,11.19,10.72,7.92,15.01
13565,2018/11/24 10:16,4.63,14.6,11.19,10.74,7.95,15.02
13566,2018/11/24 12:16,4.57,14.61,11.19,10.72,7.94,15.02
13567,2018/11/24 14:16,4.56,14.61,11.19,10.72,7.92,15.01
13568,2018/11/24 16:16,4.55,14.6,11.16,10.73,7.9,15
13569,2018/11/24 18:16,4.57,14.6,11.17,10.73,7.89,15.01
13570,2018/11/24 20:16,4.57,14.61,11.18,10.73,7.91,15.01
13571,2018/11/24 22:16,4.58,14.61,11.18,10.72,7.91,15
13572,2018/11/25 0:16,4.58,14.6,11.19,10.71,7.92,15.01
13573,2018/11/25 2:16,4.6,14.61,11.17,10.75,7.89,15.03
13574,2018/11/25 4:16,4.6,14.61,11.19,10.74,7.91,15.03
13575,2018/11/25 6:16,4.61,14.61,11.19,10.72,7.91,15.04
13576,2018/11/25 8:16,4.62,14.61,11.18,10.72,7.91,15.02
13577,2018/11/25 10:16,4.61,14.61,11.18,10.73,7.92,15.01
13578,2018/11/25 12:16,4.57,14.61,11.17,10.73,7.98,15.02
13579,2018/11/25 14:16,4.56,14.61,11.19,10.74,7.92,15.02
13580,2018/11/25 16:16,4.57,14.61,11.18,10.73,7.9,15
13581,2018/11/25 18:16,4.57,14.61,11.19,10.74,7.9,15.01
13582,2018/11/25 20:16,4.58,14.61,11.18,10.72,7.9,15.03
13583,2018/11/25 22:16,4.57,14.61,11.19,10.73,7.91,15.01
13584,2018/11/26 0:16,4.59,14.62,11.2,10.74,7.9,15.01
13585,2018/11/26 2:16,4.59,14.61,11.18,10.72,7.91,15.02
13586,2018/11/26 4:16,4.63,14.6,11.18,10.73,7.91,15.02
13587,2018/11/26 6:16,4.62,14.62,11.18,10.73,7.92,15.01
13588,2018/11/26 8:16,4.62,14.6,11.17,10.75,7.92,15.02
13589,2018/11/26 10:16,4.61,14.6,11.19,10.75,7.94,15.03
13590,2018/11/26 12:16,4.55,14.61,11.2,10.72,7.97,15.03
13591,2018/11/26 14:16,4.54,14.61,11.18,10.73,7.91,15.02
13592,2018/11/26 16:16,4.54,14.61,11.19,10.73,7.9,15.01
13593,2018/11/26 18:16,4.55,14.58,11.18,10.75,7.92,15.01
13594,2018/11/26 20:16,4.58,14.59,11.18,10.74,7.91,15.01
13595,2018/11/26 22:16,4.58,14.59,11.17,10.74,7.91,15.02
13596,2018/11/27 0:16,4.6,14.61,11.17,10.75,7.92,15.02
13597,2018/11/27 2:16,4.6,14.61,11.18,10.74,7.92,15.02
13598,2018/11/27 4:16,4.61,14.6,11.18,10.75,7.91,15.03
13599,2018/11/27 6:16,4.62,14.61,11.19,10.74,7.92,15.03
13600,2018/11/27 8:16,4.62,14.61,11.17,10.75,7.93,15.03
13601,2018/11/27 10:16,4.62,14.59,11.17,10.74,7.92,15.01
13602,2018/11/27 12:16,4.56,14.61,11.17,10.74,7.96,15.03
13603,2018/11/27 14:16,4.55,14.6,11.19,10.75,7.93,15.03
13604,2018/11/27 16:16,4.54,14.61,11.19,10.73,7.91,15.01
13605,2018/11/27 18:16,4.55,14.59,11.16,10.76,7.9,15.01
13606,2018/11/27 20:16,4.59,14.59,11.18,10.75,7.91,15.02
13607,2018/11/27 22:16,4.6,14.62,11.19,10.74,7.91,15.02
13608,2018/11/28 0:16,4.61,14.61,11.19,10.74,7.91,15.01
13609,2018/11/28 2:16,4.61,14.6,11.16,10.75,7.92,15.03
13610,2018/11/28 4:16,4.62,14.6,11.17,10.76,7.93,15.02
13611,2018/11/28 6:16,4.62,14.6,11.2,10.72,7.92,15.02
13612,2018/11/28 8:16,4.63,14.61,11.2,10.74,7.93,15.03
13613,2018/11/28 10:16,4.63,14.61,11.16,10.74,7.98,15.04
13614,2018/11/28 12:16,4.54,14.6,11.18,10.74,7.98,15.03
13615,2018/11/28 14:16,4.54,14.61,11.17,10.75,7.93,15.02
13616,2018/11/28 16:16,4.52,14.6,11.18,10.74,7.9,15.01
13617,2018/11/28 18:16,4.54,14.61,11.18,10.75,7.91,15.02
13618,2018/11/28 20:16,4.56,14.61,11.19,10.74,7.91,15.02
13619,2018/11/28 22:16,4.58,14.61,11.2,10.74,7.91,15.01
13620,2018/11/29 0:16,4.57,14.61,11.18,10.74,7.92,15.02
13621,2018/11/29 2:16,4.56,14.59,11.19,10.74,7.92,15.04
13622,2018/11/29 4:16,4.6,14.61,11.19,10.72,7.92,15
13623,2018/11/29 6:16,4.6,14.61,11.17,10.75,7.94,15.01
13624,2018/11/29 8:16,4.62,14.61,11.18,10.73,7.93,15.03
13625,2018/11/29 10:16,4.63,14.61,11.17,10.75,7.96,15.03
13626,2018/11/29 12:16,4.54,14.61,11.19,10.74,7.98,15.03
13627,2018/11/29 14:16,4.53,14.61,11.18,10.75,7.93,15.02
13628,2018/11/29 16:16,4.52,14.61,11.19,10.73,7.9,15.01
13629,2018/11/29 18:16,4.54,14.61,11.18,10.75,7.9,15.01
13630,2018/11/29 20:16,4.57,14.61,11.18,10.75,7.91,15.01
13631,2018/11/29 22:16,4.58,14.62,11.18,10.74,7.91,15.02
13632,2018/11/30 0:16,4.6,14.6,11.19,10.74,7.91,15.01
13633,2018/11/30 2:16,4.62,14.61,11.17,10.75,7.92,15.02
13634,2018/11/30 4:16,4.59,14.6,11.16,10.73,7.92,15.03
13635,2018/11/30 6:16,4.6,14.61,11.18,10.74,7.92,15.01
13636,2018/11/30 8:16,4.6,14.6,11.18,10.75,7.93,15.03
13637,2018/11/30 10:16,4.62,14.61,11.17,10.75,8,15.03
13638,2018/11/30 12:16,4.53,14.61,11.19,10.75,8.02,15.02
13639,2018/11/30 14:16,4.54,14.61,11.18,10.75,7.94,15.02
13640,2018/11/30 16:16,4.53,14.61,11.17,10.75,7.89,15
13641,2018/11/30 18:16,4.52,14.61,11.17,10.75,7.9,15.01
13642,2018/11/30 20:16,4.55,14.62,11.18,10.75,7.92,15.02
13643,2018/11/30 22:16,4.56,14.6,11.18,10.75,7.93,15.01
13644,2018/12/1 0:16,4.56,14.61,11.17,10.75,7.92,15.01
13645,2018/12/1 2:16,4.57,14.6,11.2,10.74,7.93,15.01
13646,2018/12/1 4:16,4.6,14.61,11.18,10.75,7.92,15.01
13647,2018/12/1 6:16,4.58,14.61,11.19,10.75,7.92,15.01
13648,2018/12/1 8:16,4.61,14.61,11.19,10.74,7.93,15.01
13649,2018/12/1 10:16,4.57,14.6,11.17,10.74,8,15.03
13650,2018/12/1 12:16,4.52,14.6,11.18,10.73,8.07,15.03
13651,2018/12/1 14:16,4.53,14.61,11.18,10.75,7.97,15.02
13652,2018/12/1 16:16,4.53,14.6,11.19,10.75,7.88,15
13653,2018/12/1 18:16,4.53,14.66,11.17,10.76,7.91,15.01
13654,2018/12/1 20:16,4.55,14.68,11.18,10.75,7.93,15.01
13655,2018/12/1 22:16,4.57,14.69,11.18,10.76,7.92,15
13656,2018/12/2 0:16,4.57,14.7,11.19,10.76,7.92,15.01
13657,2018/12/2 2:16,4.57,14.72,11.17,10.76,7.92,15.01
13658,2018/12/2 4:16,4.57,14.72,11.19,10.76,7.93,14.98
13659,2018/12/2 6:16,4.59,14.74,11.18,10.75,7.92,15.02
13660,2018/12/2 8:16,4.58,14.73,11.17,10.75,7.93,15.01
13661,2018/12/2 10:16,4.62,14.72,11.17,10.75,7.93,15.01
13662,2018/12/2 12:16,4.63,14.62,11.16,10.76,7.94,15.02
13663,2018/12/2 14:16,4.61,14.62,11.18,10.77,7.93,15.01
13664,2018/12/2 16:16,4.62,14.61,11.17,10.77,7.93,15.01
13665,2018/12/2 18:16,4.63,14.6,11.17,10.76,7.92,15.01
13666,2018/12/2 20:16,4.63,14.62,11.19,10.76,7.92,15.01
13667,2018/12/2 22:16,4.63,14.62,11.18,10.77,7.93,15.02
13668,2018/12/3 0:16,4.62,14.61,11.19,10.76,7.93,15.01
13669,2018/12/3 2:16,4.62,14.62,11.16,10.75,7.93,15.01
13670,2018/12/3 4:16,4.63,14.6,11.19,10.76,7.94,15.02
13671,2018/12/3 6:16,4.63,14.62,11.18,10.76,7.92,15.01
13672,2018/12/3 8:16,4.63,14.61,11.19,10.77,7.94,15.02
13673,2018/12/3 10:16,4.62,14.61,11.16,10.77,7.95,15.02
13674,2018/12/3 12:16,4.57,14.63,11.19,10.77,7.94,15.02
13675,2018/12/3 14:16,4.57,14.63,11.19,10.75,7.95,15.03
13676,2018/12/3 16:16,4.56,14.61,11.17,10.76,7.93,15.01
13677,2018/12/3 18:16,4.58,14.61,11.17,10.77,7.92,15.01
13678,2018/12/3 20:16,4.59,14.61,11.16,10.77,7.93,15.02
13679,2018/12/3 22:16,4.6,14.61,11.18,10.76,7.93,15.02
13680,2018/12/4 0:16,4.62,14.61,11.17,10.78,7.93,15.02
13681,2018/12/4 2:16,4.62,14.6,11.19,10.77,7.94,15.03
13682,2018/12/4 4:16,4.62,14.63,11.17,10.76,7.94,15.02
13683,2018/12/4 6:16,4.63,14.63,11.18,10.79,7.95,15.02
13684,2018/12/4 8:16,4.62,14.62,11.17,10.77,7.93,15.02
13685,2018/12/4 10:16,4.63,14.63,11.2,10.77,7.94,15.02
13686,2018/12/4 12:16,4.63,14.62,11.2,10.77,7.94,15.02
13687,2018/12/4 14:16,4.63,14.62,11.17,10.77,7.93,15.02
13688,2018/12/4 16:16,4.62,14.61,11.18,10.77,7.94,15.02
13689,2018/12/4 18:16,4.62,14.61,11.17,10.79,7.93,15.01
13690,2018/12/4 20:16,4.62,14.6,11.17,10.77,7.93,15.03
13691,2018/12/4 22:16,4.64,14.62,11.19,10.77,7.93,15.03
13692,2018/12/5 0:16,4.63,14.61,11.17,10.77,7.93,15.03
13693,2018/12/5 2:16,4.61,14.6,11.18,10.77,7.93,15.02
13694,2018/12/5 4:16,4.62,14.61,11.18,10.76,7.93,15.01
13695,2018/12/5 6:16,4.63,14.6,11.2,10.75,7.94,15.02
13696,2018/12/5 8:16,4.64,14.61,11.17,10.77,7.92,15.02
13697,2018/12/5 10:16,4.64,14.6,11.18,10.78,7.94,15.02
13698,2018/12/5 12:16,4.63,14.62,11.19,10.78,7.94,15.01
13699,2018/12/5 14:16,4.65,14.61,11.18,10.77,7.94,15.03
13700,2018/12/5 16:16,4.63,14.62,11.19,10.78,7.93,15
13701,2018/12/5 18:16,4.65,14.62,11.16,10.75,7.93,15.02
13702,2018/12/5 20:16,4.65,14.61,11.19,10.76,7.94,15.02
13703,2018/12/5 22:16,4.63,14.59,11.19,10.77,7.93,15.02
13704,2018/12/6 0:16,4.64,14.61,11.18,10.77,7.94,15.01
13705,2018/12/6 2:16,4.64,14.62,11.19,10.77,7.93,15.03
13706,2018/12/6 4:16,4.63,14.62,11.17,10.77,7.94,15.02
13707,2018/12/6 6:16,4.65,14.61,11.18,10.78,7.94,15.03
13708,2018/12/6 8:16,4.64,14.61,11.16,10.79,7.94,15.02
13709,2018/12/6 10:16,4.63,14.59,11.17,10.79,7.94,15.02
13710,2018/12/6 12:16,4.65,14.62,11.16,10.78,7.94,15.03
13711,2018/12/6 14:16,4.65,14.61,11.19,10.77,7.93,15.02
13712,2018/12/6 16:16,4.64,14.62,11.2,10.78,7.94,15.02
13713,2018/12/6 18:16,4.63,14.62,11.17,10.79,7.94,15.01
13714,2018/12/6 20:16,4.62,14.62,11.18,10.78,7.94,15.02
13715,2018/12/6 22:16,4.64,14.61,11.19,10.77,7.93,15.02
13716,2018/12/7 0:16,4.63,14.6,11.18,10.79,7.94,15.03
13717,2018/12/7 2:16,4.63,14.6,11.19,10.79,7.94,15.04
13718,2018/12/7 4:16,4.63,14.61,11.18,10.79,7.95,15.04
13719,2018/12/7 6:16,4.63,14.58,11.18,10.79,7.94,15.01
13720,2018/12/7 8:16,4.62,14.6,11.18,10.78,7.94,15
13721,2018/12/7 10:16,4.62,14.61,11.17,10.78,7.95,15
13722,2018/12/7 12:16,4.61,14.6,11.17,10.76,7.95,15.01
13723,2018/12/7 14:16,4.63,14.61,11.19,10.76,7.94,15.01
13724,2018/12/7 16:16,4.62,14.63,11.15,10.79,7.94,15.03
13725,2018/12/7 18:16,4.64,14.63,11.18,10.79,7.95,15.02
13726,2018/12/7 20:16,4.63,14.6,11.18,10.79,7.93,15.03
13727,2018/12/7 22:16,4.6,14.61,11.19,10.79,7.94,15.03
13728,2018/12/8 0:16,4.64,14.62,11.19,10.79,7.94,15.02
13729,2018/12/8 2:16,4.64,14.61,11.17,10.8,7.93,15.03
13730,2018/12/8 4:16,4.62,14.61,11.19,10.79,7.93,15.03
13731,2018/12/8 6:16,4.64,14.62,11.19,10.78,7.93,15.02
13732,2018/12/8 8:16,4.64,14.62,11.2,10.81,7.93,15.02
13733,2018/12/8 10:16,4.62,14.61,11.17,10.79,7.94,15.02
13734,2018/12/8 12:16,4.63,14.63,11.17,10.77,7.94,15.03
13735,2018/12/8 14:16,4.63,14.63,11.16,10.8,7.95,15.03
13736,2018/12/8 16:16,4.63,14.62,11.18,10.8,7.93,15.03
13737,2018/12/8 18:16,4.62,14.61,11.17,10.81,7.93,15.03
13738,2018/12/8 20:16,4.65,14.6,11.17,10.8,7.94,15.03
13739,2018/12/8 22:16,4.63,14.61,11.16,10.8,7.93,15.03
13740,2018/12/9 0:16,4.65,14.62,11.18,10.79,7.95,15.02
13741,2018/12/9 2:16,4.65,14.61,11.18,10.78,7.92,15.02
13742,2018/12/9 4:16,4.63,14.62,11.19,10.83,7.94,15.03
13743,2018/12/9 6:16,4.65,14.61,11.18,10.8,7.95,15.02
13744,2018/12/9 8:16,4.63,14.61,11.17,10.77,7.93,15.02
13745,2018/12/9 10:16,4.64,14.61,11.16,10.79,7.95,15.02
13746,2018/12/9 12:16,4.62,14.6,11.19,10.77,7.94,15.02
13747,2018/12/9 14:16,4.63,14.61,11.19,10.81,7.92,15.02
13748,2018/12/9 16:16,4.65,14.59,11.17,10.77,7.93,15.03
13749,2018/12/9 18:16,4.62,14.62,11.16,10.78,7.94,15.03
13750,2018/12/9 20:16,4.61,14.61,11.18,10.8,7.92,15.03
13751,2018/12/9 22:16,4.64,14.61,11.18,10.77,7.92,15.02
13752,2018/12/10 0:16,4.61,14.61,11.17,10.82,7.93,15.02
13753,2018/12/10 2:16,4.64,14.61,11.19,10.8,7.93,15
13754,2018/12/10 4:16,4.61,14.61,11.17,10.79,7.92,15.03
13755,2018/12/10 6:16,4.63,14.61,11.16,10.78,7.93,15.01
13756,2018/12/10 8:16,4.64,14.62,11.19,10.8,7.93,15.01
